"country_code","description","title","id","company","adref","location","created"
"ch","We are seeking a dynamic and driven German-speaking Marketing & Sales Assistant to join our team in Barcelona. This role offers a relocation bonus to help you make a smooth transition. Work Type: On-site Location: Barcelona, Spain Relocation Bonus: Included for candidates outside Spain* Responsibilities: Daily communication with new and existing customers via telephone and email. Assist in identifying and seizing marketing and sales opportunities. Support the acquisition of new advertisers with…","German Speaking Jr Sales & Marketing Consultant in Barcelona w/Relocation Bonus","5575328398","Cross Border Talents","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc1MzI4Mzk4In0.dnjzg9JGQpTAoyhQZVGYeQlT1qZHmvN6WRrZARGiOck","Schweiz","2026-01-09T05:16:09Z"
"ch","Seek a new challenge in an autonomous position where your strategic thinking directly drives measurable results. Arise is a globally active weight-loss app with over 8 million downloads and a 4.7 rating on the App Store. Join us to shape our growth and monetization strategies, increasing revenue, engagement, and retention while helping Arise continue changing lives. If you thrive on setting ambitious goals, executing them independently, and documenting clear, data-driven outcomes, this role is …","Mobile App Head of Growth & Monetization","5575328393","Arise","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NTMyODM5MyIsInMiOiItdERKblpEMDhCR3d0cTh2MWlpczh3In0.g9N5xzFvM06m1BDHCug23j__l2A5jtlikiiNNXM_NGo","Schweiz","2026-01-09T05:16:09Z"
"ch","We are seeking a dynamic and driven German-speaking Marketing & Sales Assistant to join our team in Barcelona. This role offers a relocation bonus to help you make a smooth transition. Work Type: On-site Location: Barcelona, Spain Relocation Bonus: Included for candidates outside Spain* Responsibilities: Daily communication with new and existing customers via telephone and email. Assist in identifying and seizing marketing and sales opportunities. Support the acquisition of new advertisers with…","German Speaking Jr Sales & Marketing Consultant in Barcelona w/Relocation Bonus","5575328388","Cross Border Talents","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc1MzI4Mzg4In0.zfqQHxvBDkvhp_xPzZ5C1lES9AwT9AQostOX0XGo7kM","Basel, Basel-Stadt","2026-01-09T05:16:08Z"
"ch","Seek a new challenge in an autonomous role where you can make a measurable impact. Arise is a popular weight loss app active worldwide, with over 8 million downloads and a 4.7 average rating on the App Store. Our mission is simple but ambitious: change lives by empowering people to become healthier and happier. We are looking for a results-driven professional who will take ownership of our user retention and lifecycle marketing efforts and help Arise reach its full potential as a leader in the …","Retention/Lifecycle Marketing Specialist","5575328389","Arise","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc1MzI4Mzg5In0.WYX2Z3Yr9vf5hheQ9U3fz60nsv4pTmFAbB74fwxLI5E","Schweiz","2026-01-09T05:16:08Z"
"ch","Job Description You will join the High Luminosity Large Hadron Collider ( HL-LHC ) Project Office within the dedicated Procurement, Baseline Documentation, Quality, and Risk team. The team's focus is to ensure the installation and endorsement of strict quality assurance throughout the HL-LHC project and the preparation of industrial contracts for the project. You will be responsible for supporting and guiding both CERN members and external collaborators (including industrial contractors) on the…","Quality and Production Engineer (ATS-DO-2026-7-GRAP)","5574767674","CERN","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDc2NzY3NCIsInMiOiItdERKblpEMDhCR3d0cTh2MWlpczh3In0.7NItCzhccekMabkH3gpgecHz-_GODnp5To_1fdDUN1Q","Kanton Genf, Schweiz","2026-01-09T00:00:08Z"
"ch","Job Description We are seeking a talented Project Manager for Sustainable Packaging to join our team and be a pioneer in defining the future of our packaging solutions. In this role, you will be at the forefront of our packaging strategy, driving projects from ideation to implementation and contributing to a more sustainable world. If you are a proactive problem-solver with a strong background in packaging technology, we want to hear from you! Lead the full cycle of packaging projects, from ini…","Project Manager - Sustainable Packaging 100% (w/m/div.) REF273818F","5574767678","Bosch Group","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDc2NzY3OCIsInMiOiItdERKblpEMDhCR3d0cTh2MWlpczh3In0.AKDCCHmnwSGZysOWTLsoujSREYav9oWVHkYXJKau2YE","Zuchwil, Wasseramt","2026-01-09T00:00:08Z"
"ch","Want to join a a fast-growing, global technology group with a startup attitude and over 70 years of success? WHO WE ARE We are a global technology leader in high-performance connectivity solutions that manage power and data flows from sensors and devices to the cloud and AI, enabling the emergence of new transverse and scalable ecosystems. With over 750 employees worldwide, one Group R&D center located in Switzerland and supported by regional hubs, three main manufacturing sites and a network o…","Technical Program Manager - Nuclear Interconnection Solutions","5574739760","Fischer Connectors SA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM5NzYwIn0.yws_-b1ZrGxYfxpDqLJrGL_10QGCd0hz37OCylEPIvQ","Saint-Prex, Morges","2026-01-08T23:11:42Z"
"ch","Zu deinen Aufgaben gehören: das aktive Monitoring und die eigenständige Analyse von Dashboards und Reports zur Erkennung relevanter Entwicklungen sowie das fundierte Interpretieren von KPIs im Kontext des Risikomanagements die Durchführung von Detailanalysen bei Auffälligkeiten, das Erkennen von Ursachen und Mustern sowie das Ableiten fundierter Handlungsempfehlungen das Erstellen regelmässiger Reports und KPIs, um Risikotrends und -entwicklungen für das Management und weitere Stakeholder sicht…","Risk Manager","5574739605","MF Group AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM5NjA1In0.hTRU1Ws_oFpM-IJ-Cco0r0j6Z6VK8yY-QglOz01LnKE","Teufen, Mittelland","2026-01-08T23:11:19Z"
"ch","Project Planner, Zurich Mercury is the European leader in construction solutions. We build and manage complex engineering & construction projects for the world’s leading corporations. Our solutions help deliver technologies and life changing advancements that connect people, communities, and businesses, giving them the power to achieve incredible things. Our people have the courage to be innovative. Their determination and sharp focus enable us to deliver with certainty, time and time again. We…","Project Planner","5574739443","Mercury Engineering Switzerland GmbH","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM5NDQzIn0.NfubVZ2wqHXML9Ld_11-Gd65UW9l698UjzhZdp0M6yU","Opfikon, Bülach","2026-01-08T23:10:55Z"
"ch","Mechanical Construction Manager, Zurich Mercury is the European leader in construction solutions. We build and manage complex engineering & construction projects for the world’s leading corporations. Our solutions help deliver technologies and life changing advancements that connect people, communities, and businesses, giving them the power to achieve incredible things. Our people have the courage to be innovative. Their determination and sharp focus enable us to deliver with certainty, time an…","Mechanical Construction Manager","5574739136","Mercury Engineering Switzerland GmbH","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDczOTEzNiIsInMiOiItdERKblpEMDhCR3d0cTh2MWlpczh3In0.kEKrtFT-lbpC7bieUuVA-o41hRQHNU1B5r6_VkwTskM","Opfikon, Bülach","2026-01-08T23:10:15Z"
"ch","Your main tasks and responsibilities Act as the primary IT business partner for the R&D organization, aligning IT initiatives with R&D strategy, priorities, and the strategic demand management process. Build, lead, and develop a newly established R&D Applications team, including talent selection, coaching, and performance management. Define and own the application and digital innovation strategy for R&D, covering laboratory systems, scientific platforms, data solutions, and selective use of adv…","Group Senior Manager R&d Applications","5574739045","Octapharma AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM5MDQ1In0.2xV-syphUk_rviX4mPYCWp6SHxxWd-HjjM_sDp8eyqg","Lachen, March","2026-01-08T23:10:02Z"
"ch","INTRODUZIONE Per conto di un nostro stimato cliente del Sottoceneri selezioniamo da subito o per data da convenire, per impiego fisso a tempo pieno (100%) la figura professionale di: Consulente HR per Verifiche Aziendali DESCRIZIONE DELLA MISSIONE Effettuare visite presso aziende del territorio per verificare il rispetto delle normative e delle disposizioni vigenti. Redigere report dettagliati e accurati sulle verifiche effettuate. Collaborare con enti e istituzioni presenti sul territorio. Man…","Consulente Hr Per Verifiche Aziendali","5574738591","Flexsis AG, Lugano","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM4NTkxIn0.7JNJr6unryX0wxlPk7W9arJqKeH2eJtbaGPoa8p0RoQ","Paradiso, Lugano","2026-01-08T23:09:17Z"
"ch","Mechanical Engineer, Zurich Mercury is the European leader in construction solutions. We build and manage complex engineering & construction projects for the world’s leading corporations. Our solutions help deliver technologies and life changing advancements that connect people, communities and businesses, giving them the power to achieve incredible things. Our people have the courage to be innovative. Their determination and sharp focus enable us to deliver with certainty, time and time again.…","Mechanical Supervisor","5574738573","Mercury Engineering Switzerland GmbH","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDczODU3MyIsInMiOiItdERKblpEMDhCR3d0cTh2MWlpczh3In0._9PXqKBHv3NE1fsZ5FB2HtJa8rMyiSmRtk4ifgvXkS8","Opfikon, Bülach","2026-01-08T23:09:15Z"
"ch","Karrierelevel: Berufseinsteiger Beginn und Dauer: Ab sofort für ca. 12 Monate mit Option auf Verlängerung Pensum: % Arbeitsort: Zürich/ZH Projekt ID: A Für ein spannendes Projekt bei einem Kunden aus der Telekommunikationsbranche suchen wir per sofort oder nach Vereinbarung einen IT-Werkstudenten mit Fokus Data Engineering. Das Projekt ist befristet bisund bietet eine hervorragende Möglichkeit, Praxiserfahrung in einem komplexen, datengetriebenen Umfeld zu sammeln. Die univativ Schweiz AG ist e…","It Werkstudent – Data Engineering","5574738494","univativ Schweiz AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM4NDk0In0.o4bXxsOcqOCDFpR0nKWVPkKR45KOqYa3soIqoCLrCQA","Zürich","2026-01-08T23:09:07Z"
"ch","Your main tasks and responsibilities Agentic AI (incl. RAG, Retrieval Augmented Generation) applications implementation: Design, implement and maintain Agentic AI applications to support various areas of Octapharma's core business (such as Manufacturing Science and Technologies, Research & Development, Sales) Model and solution monitoring: Design, implement and maintain monitoring solutions for our Agentic AI applications to ensure the highest possible quality of output for users Knowledge grap…","Senior Data & Ai Engineer - Generative Ai","5574738416","Octapharma AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLXRESm5aRDA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTc0NzM4NDE2In0.bFIdqV4048uq5WWWQKqwa0bb9tSkCVdroKyxY2_18W0","Lachen, March","2026-01-08T23:09:01Z"
"ch","Intellectual Property (IP) - intern We are actively looking for an intern for our Intellectual Property department for a period of 5 or 6 months. The IP Intern will handle clearance, protection and enforcement of international trademark, design and domain name portfolio in diverse range of jurisdictions including Japan, Taiwan, Thailand, Russia (and other former CIS countries) Turkey, Poland, Scandinavia, India and Latin America. Missions: Handle short- and longer-term projects in co-ordination…","Intellectual Property (IP) - intern (ASAP)","5574624079","Chanel","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjI0MDc5In0.rzSj4GeXXHSBvhW5iUXnDPBvgMyBKZTfAIVLANhhm-4","Schweiz","2026-01-08T21:38:33Z"
"ch","Pinterest operates at a massive scale, serving 500 million users globally with billions of requests daily. Our Cloud Platform team owns the foundational infrastructure technology that powers Pinterest's entire ecosystem. We're building PinCompute, our next-generation Kubernetes-based platform that will eventually run all of Pinterest's workloads and services. This platform represents a multi-year transformation of how we build, deploy, and operate services at Pinterest scale. We're looking for …","Staff Software Engineer","5574623872","Pinterest","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYyMzg3MiIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.ppQkHh9Dq5WqV84cKw6ZbQqwcv69sfRIOCnZAcbiuzk","Schweiz","2026-01-08T21:38:24Z"
"ch","At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position Who we are Group Communic…","Head of Brand & Governance","5574623824","Roche","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjIzODI0In0.TrbUpmDrWGEU69G7N1zvbmN57gZVL73_gJD6IezeIYM","Schweiz","2026-01-08T21:38:21Z"
"ch","We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: You will join our Swiss Account Team which is responsible for selling into existing enterprise customers based in Switzerland and help those global leaders optimize their end-to-end …","Senior Account Executive","5574623760","Celonis","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYyMzc2MCIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.zcTfPJ-Sx6lFgdiGOWMs_ihb72X9peXUDR-8DKjX4Nk","Schweiz","2026-01-08T21:38:18Z"
"ch","Pinterest operates at a massive scale, serving 500 million users globally with billions of requests daily. Our Cloud Platform team owns the foundational infrastructure technology that powers Pinterest's entire ecosystem. We're building PinCompute, our next-generation Kubernetes-based platform that will eventually run all of Pinterest's workloads and services. This platform represents a multi-year transformation of how we build, deploy, and operate services at Pinterest scale. We're looking for …","Staff Software Engineer, Cloud Platform","5574623261","Pinterest","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYyMzI2MSIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.XC_KHw1GX51ePt6J20sShLan9qu0cepqXZB2vFbFxvw","Schweiz","2026-01-08T21:38:08Z"
"ch","At Johnson & Johnson, we believe health is everything. Our strength in healthcare innovation empowers us to build a world where complex diseases are prevented, treated, and cured, where treatments are smarter and less invasive, and solutions are personal. Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity. Learn …","Senior Specialist Quality Systems","5574622935","Johnson & Johnson","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjIyOTM1In0.qiIWltyOCLtTc2scuTjewgw72xv3J-M4xO-HQFhmGPs","Schweiz","2026-01-08T21:38:03Z"
"ch","Your future starts here Tu souhaites entrer dans la vie active aussitôt après ta maturité, sans pour autant renoncer à un diplôme de haute école? Alors tu as trouvé la solution idéale pour toi. Le parcours de Bachelor intégré à la pratique (PiBS) t’offre de nombreuses opportunités de carrière dans le monde numérique . Conditions générales En collaboration avec l’Haute Ecole d'Ingénierie et de Gestion du Canton de Vaud (HEIG-VD), Swisscom te propose un parcours de formation unique. En combinant …","PiBs: Bachelor of Science (BSc) en informatique","5574621336","Swisscom","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYyMTMzNiIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.cEz2fBJsFFd8De6SvUnBa9H2xF7sva0Kb7vFrkH6v9k","Schweiz","2026-01-08T21:37:38Z"
"ch","Job Summary To Support our Process Development team, we are currently looking for a Scientific Evaluation of Biotech Drug Products and Packaging Components Intern, 100% based in Eysins. The main functional goal of this position is to support the evaluation, testing, and documentation of prefilled syringe, specifically staked needle syringes and elastomeric stoppers, used for biologic drug products. The role includes conducting laboratory studies, assisting with data analysis, maintaining docume…","Scientific Evaluation of Biotech Drug Products and Packaging Components Intern","5574620592","Fresenius Kabi","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYyMDU5MiIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.A9yfsHvnjBMHUJ4iQeITUNvmX4oqg-AZlaju3ys1KIY","Eysins, Nyon","2026-01-08T21:37:28Z"
"ch","We're all about helping brands turn ideas into impact. Frontify’s brand platform transforms how teams organize digital assets, collaborate on projects, and create engaging campaigns. Our people empower thousands of marketers and designers — including teams at Uber, Microsoft, Volkswagen, and Telefónica — to build engaging brands. With headquarters in St. Gallen, Switzerland, and offices in London and New York City, we share a vibrant culture built on creativity, collaboration, inclusion, and jo…","Senior Product Marketing Manager (12 month FTC)","5574616220","Frontify","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYxNjIyMCIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.jLm98Psu8yeg6-KoNuKxW6Ti-FkwrVRX5fPGZyshQRM","Sankt Gallen, St. Gallen","2026-01-08T21:34:19Z"
"ch","At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position We are Medical Affairs . …","Global Medical Science Lead - Metabolism (CVRM) - multiple positions available","5574615252","Roche","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjE1MjUyIn0.TEGSHS_zT9m9RcnyVM-Ofzj3oHzqwXTQvvY2AIurWr0","Schweiz","2026-01-08T21:33:52Z"
"ch","We're all about helping brands turn ideas into impact. Frontify’s brand platform transforms how teams organize digital assets, collaborate on projects, and create engaging campaigns. Our people empower thousands of marketers and designers — including teams at Uber, Microsoft, Volkswagen, and Telefónica — to build engaging brands. With headquarters in St. Gallen, Switzerland, and offices in London and New York City, we share a vibrant culture built on creativity, collaboration, inclusion, and jo…","Finance Operations Associate (40-50%)","5574615087","Frontify","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYxNTA4NyIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.IlkWIv4tPh2N7leL546kQ-M4Q5DpitEeZB4V_nv_45k","Sankt Gallen, St. Gallen","2026-01-08T21:33:41Z"
"ch","Groupe de conseil international fondé en 2019, Ekkiden anime un écosystème de consultants passionnés et engagés qui mènent des projets de transformation organisationnelle, opérationnelle et technologique dans l'IT/Digital, l'Industrie/R&D et la sustainability, chez les grands comptes et PME, en France, Suisse, Espagne et Allemagne. Contexte de la mission : La mission s’inscrit dans une étude de type POC visant à évaluer, structurer et mettre en œuvre les usages de Microsoft Purview dans un envi…","Expert Microsoft Purview / Conformité & DLP (H/F/X)","5574615001","Ekkiden","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjE1MDAxIn0.fdPcPAuFG1_KjU8xq5ZdUEKG1Oehc7v8S43L_LVOiZM","Kanton Genf, Schweiz","2026-01-08T21:33:31Z"
"ch","Who we are We are on a mission to make all science open, enabling the research community to develop the solutions we all need to live healthy lives on a healthy planet. Frontiers is one of the world’s largest and most impactful research publishers, dedicated to making peer-reviewed, quality-certified science openly accessible. Our articles have been viewed 4 billion times, reflecting the power of research that is open for all. Follow the links below to learn more about our work. www.frontiersin…","Accounting Manager","5574614967","Frontiers","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYxNDk2NyIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.kNc76tUok62DDVBzl9KFlVFUZFokSpQ6EaQe3XfqdH0","Lausanne","2026-01-08T21:33:28Z"
"ch","Join us as an IAM Security Specialist Take on a new challenge and use your specialist knowledge to support the wider organisation in building and operating secure services that protect both colleagues and customers You’ll act as a subject matter expert in Identity and Access Management, making sure that the security implications of the backlog are understood in the right way, building security early into design You’ll be joining an exciting and fast-paced area of the bank, where you can expect …","IAM Security Specialist","5574613633","Natwest Group","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjEzNjMzIn0.7ORXRn7V30Z6DGmjLSy4emk4NxdgErmSOqv9TzlzuAE","Zürich","2026-01-08T21:32:49Z"
"ch","Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher’s 15 operating companies, our work saves lives—and we’re all united by a shared commitment to innovate for tangible impact. You’ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher’s system of continuous improvement, you help turn ideas into impact – innovating at the speed of…","Logistics & Distribution Planning (m/f/d)","5574613048","Danaher","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjEzMDQ4In0.yUbccD7TZi7usBq3mvUeNIPH4-SjNPkg5Ex1rYu7Fo8","Schweiz","2026-01-08T21:32:39Z"
"ch","Description Job Identification (Reference Number): 16033 Position Title: Facility Management Officer Duty Station City: Geneva Duty Station Country: Switzerland Grade: P-2 Contract Type: Fixed-term (1 year with possibility of extension) Recruiting Type: Professional Vacancy Type: Vacancy Notice Initial duration: 1 year with possibility of extension Closing date: 20 January 2026 Introduction: Established in 1951, IOM is a Related Organization of the United Nations, and as the leading UN agency i…","Facility Management Officer (P)","5574612944","International Organization for Migration","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjEyOTQ0In0.II04lI3zdvnh9sW0oOTkBr4QbwjlvdfVvExTcQ0uZIo","Schweiz","2026-01-08T21:32:32Z"
"ch","Job Title: Finance Associate / Finance Manager Location: Zug, Switzerland Company Overview: Dialectic, a crypto-native organization of builders and capital advisors, is seeking a full-time Finance Associate/Manager with strong technical reporting and accounting skills. This is an excellent opportunity to join a dynamic and fast-growing team focused on investing and building compelling software in emerging crypto and blockchain technologies. Job Summary: In collaboration with our external servic…","Finance Associate / Finance Manager","5574612941","Dialectic","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYxMjk0MSIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.8f_d6NuvZDQ4Vr08gqm7ySSXA2duXBGnRsilnt_uiNc","Schweiz","2026-01-08T21:32:31Z"
"ch","Join Proton and build a better internet where privacy is the default At Proton, we believe that privacy is a fundamental human right and the cornerstone of democracy. Since our inception in 2014, founded by a team of scientists from CERN, we have dedicated ourselves to providing free and open-source technology to millions worldwide, ensuring access to privacy, security, and freedom online. Our journey began with Proton Mail, the largest secure email service globally, and has since expanded to i…","Lead Product Manager (B2B)","5574612909","Proton","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjEyOTA5In0.y8sB-NAIctygmTICuPsOl35Vltjm7SFZrD1iOM2RJUE","Schweiz","2026-01-08T21:32:29Z"
"ch","Description This role ensures alignment with corporate objectives, accelerates operational efficiency, and fosters innovation through cross-functional collaboration and a culture of continuous improvement. Responsibilities Strategic Leadership & Transformation Delivery Define and execute the enterprise transformation roadmap, ensuring alignment with SCOR’s corporate strategy and priorities. Develop an end-to-end process vision and deliver process definition and implementation, integrating capab…","Head of Enterprise Transformation","5574612525","SCOR","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYxMjUyNSIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.tUosTjZPM253LdTp8bpT7hOTbE8qU3SSjgSl_vPixgw","Schweiz","2026-01-08T21:32:17Z"
"ch","Description Intégré(e) au Bureau Technique au sein du Département Développement d’Hermès Horloger, le/la Gestionnaire de Données Techniques garantit la qualité de la donnée technique (boîte et cadran) dans les différents logiciels de gestion internes (PDM, M3 et futur PLM). Il/elle assure la création des articles, des nomenclatures et des gammes, ainsi que la mise à jour des données associées. Dans le cadre de vos missions : Vous assurez la création et la maintenance des articles dans le référe…","CDI - Gestionnaire de Données Techniques (H/F)","5574612348","Hermes","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjEyMzQ4In0.XE9N0U__3m5-0rVNw0hJG0jrI7gfB5mCnzW5EQg5zkk","Schweiz","2026-01-08T21:32:06Z"
"ch","Working with Us Challenging. Meaningful. Life-changing. Those aren’t words that are usually associated with a job. But working at Bristol Myers Squibb is anything but usual. Here, uniquely interesting work happens every day, in every department. From optimizing a production line to the latest breakthroughs in cell therapy, this is work that transforms the lives of patients, and the careers of those who do it. You’ll get the chance to grow and thrive through opportunities uncommon in scale and s…","Sr Manager, EHS, Process Unit Commercial Operations","5574612196","Bristol Myers Squibb","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDYxMjE5NiIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.PhZyoh0u4jDj7ovYR3dNoJBsFt4h2hlCWpLTvKiWm00","Schweiz","2026-01-08T21:31:52Z"
"ch","Application Deadline: Jan. 15, 2026 Nyon On-site Job Description Job information Division/Unit: Club Competitions Operations & Events / Commercial Operations Contract type: open ended Start date: 01/03/2025 Main goal The Commercial Operations Coordinator supports the delivery of sponsorship and broadcast rights across UEFA Club Competitions and National Teams. This role ensures the smooth implementation of commercial partners’ contractual rights and contributes to operational excellence through…","Commercial Operations Coordinator","5574611980","UEFA","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NjExOTgwIn0.5FihqGPiE4sNG31int8EvCaCZw_Yjfk3Rrr81V7qdsY","Nyon","2026-01-08T21:31:35Z"
"ch","Your mission Execute test cases, both manually and using basic automated testing tools, to validate software functionality, performance, and security. Also, maintain and update test cases as directed. Identify and document bugs and defects found during testing. Learn to use bug tracking tools effectively and communicate findings clearly to the software development team for resolution. Support the creation of test plans by understanding software requirements and technical specifications Set up, …","Software Tester","5574598833","CASCINATION AG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NTk4ODMzIn0.0Q4ScrtGv5OhQ6SKeFk7x2V8CmjYmVHuVV96f8OuY7E","Bern, Bern-Mittelland","2026-01-08T21:25:39Z"
"ch","Your mission Your Position You will help lead the architecture and development of our software platform, executing the technical strategy for processing and analysing vast streams of IoT data from our devices, while designing scalable systems that deliver actionable, real-time insights to our customers. Your profile Responsibilities Lead the frontend technical strategy while contributing to the backend roadmap, ensuring alignment between both areas. Drive execution on multiple projects, navigat…","Senior Software Engineer","5574597420","Kitro","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDU5NzQyMCIsInMiOiJqUGtsb0pEMDhCR0NRLVhMYmxjSDhRIn0.WIfIQydKlyaw5U3zrSsgxJadTFPsO9355C8-r_EF5CA","Oberengstringen, Dietikon","2026-01-08T21:24:49Z"
"ch","Your mission Your Position We are looking for a Talent Acquisition & People Operations who will support both HR Operations and Talent Acquisition during a high-growth period at KITRO. This is a hands-on, execution-focused generalist role covering systems, documentation, payroll & timesheet coordination, onboarding/offboarding, people cycles, and recruitment, strategy and execution. You will be the backbone of the People function, working closely with the Head of HR to ensure our people systems …","Talent Acquisition & People Operations","5574594242","Kitro","eyJhbGciOiJIUzI1NiJ9.eyJzIjoialBrbG9KRDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc0NTk0MjQyIn0.Dnxb4lwKBwNlxb0JKvuAkfyXOzo2Ww5PUQbwDacPEwE","Oberengstringen, Dietikon","2026-01-08T21:22:35Z"
